interview__key	interview__id	roster	id1	id2	id3	variable	type	message__number	message
17-48-04-97	de4b006659124064a8e82e4a774a1658					gps	2	1	GPS has to be within 20m
17-48-04-97	de4b006659124064a8e82e4a774a1658						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
38-71-53-67	cd86ac8481ce4311b80eb998ee0a1c8b					gps	2	1	GPS has to be within 20m
38-71-53-67	cd86ac8481ce4311b80eb998ee0a1c8b						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
73-72-95-22	f2d1c3fb08474075b4a87f78c96f2b17					gps	2	1	GPS has to be within 20m
73-72-95-22	f2d1c3fb08474075b4a87f78c96f2b17						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
62-07-79-66	d8f0143ae9bd41fdaffe1bccf9c2cbea					gps	2	1	GPS has to be within 20m
62-07-79-66	d8f0143ae9bd41fdaffe1bccf9c2cbea						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
62-37-75-72	1a62225aee3748c8821e7230ffc08381					gps	2	1	GPS has to be within 20m
62-37-75-72	1a62225aee3748c8821e7230ffc08381						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
85-80-79-30	0feb5e6528ab43a4bed1d95731133540					gps	2	1	GPS has to be within 20m
85-80-79-30	0feb5e6528ab43a4bed1d95731133540						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
85-80-79-30	0feb5e6528ab43a4bed1d95731133540	oth_income_ros	21000			amount_cashIncome	2	1	The 12 months value entered for %rostertitle% seems unlikely. Please verify.
61-00-20-14	1372ecdcd18a404e81c2707c05268024					gps	2	1	GPS has to be within 20m
61-00-20-14	1372ecdcd18a404e81c2707c05268024						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
77-76-10-19	b614543fac1a46e2bddce788a56ace31					gps	2	1	GPS has to be within 20m
77-76-10-19	b614543fac1a46e2bddce788a56ace31						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
61-10-84-81	ad765d1a317742ebb892b080fe101ff5					gps	2	1	GPS has to be within 20m
61-10-84-81	ad765d1a317742ebb892b080fe101ff5						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
91-06-10-59	ccd3c106ed9645fb8a96c583ccbad641					gps	2	1	GPS has to be within 20m
91-06-10-59	ccd3c106ed9645fb8a96c583ccbad641						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
98-29-71-78	28eeef68460746538575c3336d93b4f8					gps	2	1	GPS has to be within 20m
98-29-71-78	28eeef68460746538575c3336d93b4f8						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
44-76-45-10	74ad6f6ff9aa46e1bae08ede2a12a022					gps	2	1	GPS has to be within 20m
44-76-45-10	74ad6f6ff9aa46e1bae08ede2a12a022						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
14-76-43-57	bc0dde4590044099a71b4c5743c0bfab					gps	2	1	GPS has to be within 20m
14-76-43-57	bc0dde4590044099a71b4c5743c0bfab						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
52-76-33-95	2e5a5e9a76ca4508830f1f099f6f62a0					gps	2	1	GPS has to be within 20m
52-76-33-95	2e5a5e9a76ca4508830f1f099f6f62a0						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
83-60-31-48	9bea23520c374a8681c07a7886854d5e					gps	2	1	GPS has to be within 20m
83-60-31-48	9bea23520c374a8681c07a7886854d5e						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
66-69-06-00	80fb39748cd04c90a6a66158e3d8eab4					gps	2	1	GPS has to be within 20m
66-69-06-00	80fb39748cd04c90a6a66158e3d8eab4						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
66-69-06-00	80fb39748cd04c90a6a66158e3d8eab4	oth_income_ros	21000			amount_cashIncome	2	1	The 12 months value entered for %rostertitle% seems unlikely. Please verify.
19-50-64-72	75dafed30f0e4c508dea86c91afef76a					gps	2	1	GPS has to be within 20m
19-50-64-72	75dafed30f0e4c508dea86c91afef76a						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
15-89-13-21	dae84b0d931245d7abecdd4db4c8da06					gps	2	1	GPS has to be within 20m
15-89-13-21	dae84b0d931245d7abecdd4db4c8da06						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
58-27-21-53	674b9c924abf47f0b73fecabc4e0acd6					gps	2	1	GPS has to be within 20m
58-27-21-53	674b9c924abf47f0b73fecabc4e0acd6						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
51-14-01-98	91719192b4fb414fb18c5025d76d9c8d					gps	2	1	GPS has to be within 20m
51-14-01-98	91719192b4fb414fb18c5025d76d9c8d						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
20-22-71-33	98cb13412389422989b2e62eaa603a3f					gps	2	1	GPS has to be within 20m
20-22-71-33	98cb13412389422989b2e62eaa603a3f						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
23-29-59-50	f1dc6698315a481eb1586c4e300d4605					gps	2	1	GPS has to be within 20m
23-29-59-50	f1dc6698315a481eb1586c4e300d4605						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
18-08-28-33	1c1f31aa627c4b819ab2ed06404fea7a					gps	2	1	GPS has to be within 20m
18-08-28-33	1c1f31aa627c4b819ab2ed06404fea7a						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
93-71-96-07	b6bff3c6efa541428acd32d068841137					gps	2	1	GPS has to be within 20m
93-71-96-07	b6bff3c6efa541428acd32d068841137						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
53-36-21-97	af5d83fa8abd400d94e87b999df59683					gps	2	1	GPS has to be within 20m
53-36-21-97	af5d83fa8abd400d94e87b999df59683						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
57-98-77-08	fac1351acb804765b88ba2f1b054727b					gps	2	1	GPS has to be within 20m
57-98-77-08	fac1351acb804765b88ba2f1b054727b						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
79-33-38-31	a5e57aa3386249eaa49cc75cf81c9c2f					gps	2	1	GPS has to be within 20m
79-33-38-31	a5e57aa3386249eaa49cc75cf81c9c2f						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
79-33-38-31	a5e57aa3386249eaa49cc75cf81c9c2f	narcotic_items_roster	1	231087099		recieve_gift	2	1	Quantity in Cash, Home Produced and Gifts should equal Total Consumed - please check !!!!
75-06-65-46	f74a6e636ae4472da767f730cf85b150					gps	2	1	GPS has to be within 20m
75-06-65-46	f74a6e636ae4472da767f730cf85b150						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
88-83-68-49	b4293efd436941fb91a7857d1ea6bab7					gps	2	1	GPS has to be within 20m
88-83-68-49	b4293efd436941fb91a7857d1ea6bab7						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
37-63-75-43	8d83348e14d74d72922b1d009fea4d11					gps	2	1	GPS has to be within 20m
37-63-75-43	8d83348e14d74d72922b1d009fea4d11						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
37-63-75-43	8d83348e14d74d72922b1d009fea4d11	oth_income_ros	21000			amount_cashIncome	2	1	The 12 months value entered for %rostertitle% seems unlikely. Please verify.
37-63-75-43	8d83348e14d74d72922b1d009fea4d11	oth_income_ros	39000			amount_cashIncome	2	1	The 12 months value entered for %rostertitle% seems unlikely. Please verify.
17-39-05-06	035075c5d7f24847a12b290ede71ba62					gps	2	1	GPS has to be within 20m
17-39-05-06	035075c5d7f24847a12b290ede71ba62						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
15-14-99-91	2ec15aedc7b04c919310e3899a374023					gps	2	1	GPS has to be within 20m
15-14-99-91	2ec15aedc7b04c919310e3899a374023						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
49-21-85-65	8383f0e90bec458194146827afb70385					gps	2	1	GPS has to be within 20m
72-11-55-40	190ba398dd2042c8ba3c94b46adfbcfa					gps	2	1	GPS has to be within 20m
72-11-55-40	190ba398dd2042c8ba3c94b46adfbcfa						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
74-41-08-60	ae05a711777245ec9f0916e2bcc81f15					gps	2	1	GPS has to be within 20m
74-41-08-60	ae05a711777245ec9f0916e2bcc81f15						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
94-00-13-43	2f30e18fb47d41e59aa211cee259d8bd					gps	2	1	GPS has to be within 20m
94-00-13-43	2f30e18fb47d41e59aa211cee259d8bd						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
02-46-23-70	e24ac55165bc4a21ba8115aabc26ad2b					gps	2	1	GPS has to be within 20m
02-46-23-70	e24ac55165bc4a21ba8115aabc26ad2b						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
42-98-30-08	23dafbcbe38248b9886d739a86e3e3aa					gps	2	1	GPS has to be within 20m
42-98-30-08	23dafbcbe38248b9886d739a86e3e3aa						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
42-98-30-08	23dafbcbe38248b9886d739a86e3e3aa	narcotic_items_roster	1	231087099		recieve_gift	2	1	Quantity in Cash, Home Produced and Gifts should equal Total Consumed - please check !!!!
77-22-10-63	6f5843cf90a94a6ea0180180d077aeb4					gps	2	1	GPS has to be within 20m
77-22-10-63	6f5843cf90a94a6ea0180180d077aeb4						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
76-91-45-52	e38f9bb6730c429b8ce62a974dcb1645					gps	2	1	GPS has to be within 20m
76-91-45-52	e38f9bb6730c429b8ce62a974dcb1645						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
86-34-65-99	7d03342f5b234ae8a4dde5249ca17f33					gps	2	1	GPS has to be within 20m
86-34-65-99	7d03342f5b234ae8a4dde5249ca17f33						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
61-94-40-63	bfc39750f043443190065de531b79d21					gps	2	1	GPS has to be within 20m
61-94-40-63	bfc39750f043443190065de531b79d21						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
98-09-34-13	6ec54089861b48558ab54d9a7ad53c26					gps	2	1	GPS has to be within 20m
98-09-34-13	6ec54089861b48558ab54d9a7ad53c26						3	1	Please confirm that this household did not consume any food at home!!!!!! If it is correct do make sure they eat food away from home for the last days
